département;canton;commune;x;y;UN_Mot;HOMME_Mot;NE_Mot;AVAIT_Mot;PAS_Mot;QUE_Mot;DEUX_FILS_Mot;FILS_Mot;LE_Mot;PLUS_Mot;JEUNE_Mot;QUE_E2_T11_Mot;DIT_Mot;À_Mot;SON_Mot;PERE_Mot;TEMPS_Mot;QUE_1_T12_Mot;JE_SOIS_Mot;MON_Mot;MAITRE_Mot;ET_QUE_J_AIE_Mot;AIE_Mot;DE_L_Mot;ARGENT_Mot;QUE_E_T13_Mot;FAUT_Mot;QUE_T13_Mot;JE_PUISSE_Mot;ALLER_Mot;ET_QUE_JE_VOIS_Mot;JE_VOIE_Mot;DU_Mot;PAYS_Mot;PARTAGEZ_Mot;VOTRE_Mot;BIEN_Mot;ET_DONNEZ_MOI_Mot;DONNEZ_Mot;CE_Mot;DOIS_Mot;AVOIR_Mot;OUI_Mot;MON_Mot.1;COMME_Mot;VOUDRAS_Mot;ES_Mot;UN_MECHANT_Mot;MECHANT_Mot;SERAS_Mot;PUNI_Mot;PUIS_Mot;OUVRANT_Mot;TIROIR_Mot;PARTAGEA_Mot;FIT_Mot;DEUXF_Mot;PARTS_Mot;EGALES_Mot;PEU_Mot;JOURS_Mot;APRES_Mot;LE_Mot;MECHANT_Mot;ALLA_Mot;DU_Mot;VILLAGE_Mot;EN_Mot;FAISANT_Mot;FIER_Mot;SANS_Mot;DIRE_Mot;ADIEU_Mot;A_Mot;PERSONNE_Mot;QUE_E1_T23_Mot;TRAVERSA_Mot;BEAUCOUP_Mot;LANDES_Mot;BOIS_Mot;RIVIERES_Mot;DANS_Mot;UNE_Mot;GRANDE_Mot;VILLE_Mot;OU_Mot;DEPENSA_Mot;TOUT_Mot;SON_Mot;ARGENT_Mot;BOUT_Mot;QUELQUES_MOIS_Mot;MOIS_Mot;VENDRE_Mot;SES_Mot;A_UNE_Mot;VIEILLE_Mot;FEMME_Mot;POUR_ETRE_Mot;ETRE_Mot;VALET_Mot
Hautes-Pyrénées;Canton d'Argelès-Gazost;Nestalas;-0.0714113;42.9620561;u;omi;nou;aïébo;NA;qué;dus;maynats;et;més;youen;qué;digou;à;sou;pay;tens;qué;sié;ét mié;mèstré;è;ayé;ø;arient;qué;quaou;qué;pousqué;ana;è;beygué;ø;païs;partatyansé;ét bosté;bé;è;da;so;NA;abéï;oui;moun;coumo;bouillos;es;u;machant;séras;punit;pus;aoubrin;tirouer;partat;hi;duos;pourtious;égalas;pot;dios;après;ét;machant;anè;dét;bilatyé;én;hèn;fier;sensé;disé;adiou;à;arris;qué;trabérsè;sarrot;landas;bos;gabits;én;ua;grana;bila;oun;déspénsè;tout;ét sué;arient;cap;caouqués;més;béné;éras suas;à;bieilla;hénna;énta;sta;baïlet
Hautes-Pyrénées;Canton d'Argelès-Gazost;Ouzous;-0.1070116;43.0300665;u;hômi;nou;aïébo;NA;qué;dus;hïs;ét;més;jouén;qué;digou;à;sou;paï;NA;NA;NA;NA;NA;NA;NA;ø;NA;qué;caou;qué;pousqui;ana;è;béygué;ø;païs;partatyat;bosté;bé;è;dat;so;déou;NA;oui;moun;couma;bouillas;ès;u;machant;séras;punit;pus;aourïn;triouèr;partatyè;hi;duos;poursious;égalas;poc;dios;après;ét;machant;anè;dét;bilatyé;én;hèn;fièr;sénsé;disé;arré;à;arris;qué;trabérsè;sarrot;lanas;bos;rébièros;én;uo;grana;bila;oun;déspénsè;tout;ét sué;arién;cap;caouqués;méys;béné;éras suas;à;biéilla;hénna;énta;sta;baïlét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Préchac;-0.0721283;42.9926685;u;hômmi;n;ayébe;NA;qué;dus;hiys;ét;més;youén;qué;digou;à;sou;pay;téns;qué;sïé;ét mié;méstré;è;âyé;ø;aryén;qué;caoü;qué;pousqué;ana;è;béyé;ø;païs;partatyat;ét bosté;bé;è;da;so;NA;abéy;oui;moun;coûmo;bouîlles;ès;ü;méchan;séras;punit;pus;oubrïn;tirouair;partatyè;hi;dûes;pourcious;égâles;poc;dîes;après;ét;lè;anè;dét;bilâtyé;én;hèn;fier;sénsé;dizé;adioü;à;pérsoûne;qué;trabérsè;sarros;lânnes;bos;ribiêres;én;üe;grâne;bîle;oun;déspensè;tout;ét sué;aryén;cap;quaoüqués;més;béne;êras sûes;à;biélhe;hénne;énta;èsté;baylét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Saint-Pastous;-0.0590242;43.0145247;u;ommé;n;abai;NA;qué;dus;hils;ét;més;youén;qué;digou;à;sou;pay;tens;que;siay;ét mié;mèstré;et;ayéy;ø;aryén;qué;caou;qué;pousquéy;ana;ê;béygui;ø;pays;partatyat;ét bosté;bé;ê;dap;so;NA;abé;oui;moun;couma;bouillas;ès;u;méchan;seras;punit;pus;aoury;tiéouèr;partatyai;hasou;duas;poursious;égalas;poc;dias;après;ét;méchan;anai;dét;bilatyé;en;hèn;fièr;sénsé;disé;adieou;à;pérsouna;qué;trabérsai;plas;landas;boscs;ribièras;en;ua;grana;billa;oun;déspénsai;tout;ét sué;ariéyn;cap;caouqués;més;béné;éras suas;à;bieilla;hénna;NA;NA;baylét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Saint-Savin;-0.0908667;42.9806482;u;homi;n;abè;NA;qué;dus;his;lou;més;jouen;NA;dits;à;soun;pay;temps;qué;siéy;moun;maîstré;é;ayé;ø;aryen;qué;quaou;qué;NA;NA;é;béygué;ø;pays;partatyat;bosté;bé;é;dat;soy;débé;abé;oui;moun;couma;bouillas;és;u;méchan;séras;punit;pus;oubri;tirouèr;partatyé;hazou;duas;pourtious;égalas;poc;dias;après;lou;méchan;ané;dou;bilatyé;én;hén;fier;sin;disé;adiou;à;persouna;qué;trabersè;pla;landas;bos;ribièras;én;ua;grana;bila;oun;déspénsé;tout;soun;aryén;NA;quouqué;més;béné;sas;à;bieilla;hénna;NA;NA;baylét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Salles;-0.1195972;43.0284702;u;homi;n;ayéba;NA;qué;dus;his;et;més;youen;que;digou;à;sou;pay;tens;qué;siey;NA;mestré;è;ayey;ø;arien;qué;quaou;qué;pousquey;NA;è;beyey;ø;païs;partatyat;ét bosté;bé;è;dat;ço;déou;NA;oui;lou mié;couma;boullas;es;û;machan;seras;punit;pus;aouri;tirouer;partatyè;hi;duas;pourtious;égalas;poc;dias;après;ét;machant;anè;dét;bilatyé;en;hen;fier;sensé;disé;arré;à;arris;qué;traberçai;plas;landas;bos;gaouest;en;ûa;grana;billa;on;despensè;tout;et sué;arien;quat;quaouqués;més;béné;NA;à;biella;henna;enta;sta;baylet
Hautes-Pyrénées;Canton d'Argelès-Gazost;Sère-en-Lavedan;-0.121548;43.0217973;u;homi;n;ayébo;NA;qué;dus;his;ét;més;youén;qué;digou;at;sué;paï;téms;qué;siéÿ;ét mié;maistré;è;ayéy;ø;arién;qué;quaou;qué;pousquéy;ana;è;béÿguéy;ø;païs;partatyat;ét bosté;bé;è;dat;ço;débi;abé;oui;ét mié;coumo;bouillos;yès;u;méchan;séras;punit;pus;aoubri;tirouèr;partatyé;hi;duos;pourtious;égalos;poc;dios;après;ét;méchan;anè;dét;bilatyé;én;hèn;fièr;sénsé;disé;adiéou;à;pérsouno;qué;trabérsè;hèro;lanos;bos;ribièros;én;uo;grano;bilo;oun;déspénsè;tout;ét sué;arién;cab;quaouqués;més;béné;éras suos;à;biéillo;hénno;énta;ésta;baïlét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Uz;-0.0852324;42.9663688;u;homi;nou;ayébo;NA;qué;dus;his;et;més;youén;qué;digou;à;sou;paï;téns;qué;siey;ét mié;mèstré;ê;ayé;ø;aryén;qué;quaou;qué;pousqué;ana;et;béygué;ø;païs;partatyat;ét bosté;bé;ê;dat;ço;débé;abé;oui;moun;coumo;bouillos;dès;u;méchan;séras;punit;pus;oubrin;tirouèr;partatyè;hi;duos;pourcious;égalos;poc;dios;après;ét;méchan;anê;dèt;bilatyé;én;hèn;fièr;sinsé;disé;adiou;à;persouno;qué;trabérsè;pla;landos;bos;ribièros;én;uo;grano;bilo;oun;déspénsè;tout;ét sué;aryén;cap;quaouqués;més;béné;éra suo;à;bieillo;hénno;NA;NA;baylét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Vier-Bordes;-0.0538888;42.9974157;u;hommi;n;ayéba;NA;qué;dus;his;ét;més;youen;qué;digou;à;soun;pay;tens;qué;siey;ét mié;maistre;èt;ayey;ø;arien;qué;caou;qué;pousqu;ana;et;beyguey;ø;péis;partatyat;bostés;bés;èt;dat;ço;débey;abé;o;moun;couma;bouillas;ès;u;machant;séras;punit;pus;aouri;tirouèr;partatyè;hé;duas;pourtious;égalas;pot;dias;après;ét;méchant;anè;dét;bilatyé;én;hèn;fier;sincé;disé;adiou;à;pérsouna;qué;trabérsè;hèras;landas;boscs;arribièras;en;ua;grana;billa;oun;déspensè;tout;ét sué;arien;cat;caouqués;més;béné;éras suas;à;bieilla;henna;enta;ésta;baylét
Hautes-Pyrénées;Canton d'Argelès-Gazost;Villelongue;-0.0572589;42.9544624;u;hommi;n;ayéba;NA;qué;dus;his;et;més;youén;qué;dits;à;sou;paï;téns;qué;sioï;ét mié;mestré;é;ayé;ø;arién;qué;caou;qué;pousqué;ana;é;béïgué;ø;païs;partatyat;bosté;bé;et;dat;ço;débé;éï;oui;ét mié;couma;bouillés;és;u;méchant;séras;punit;pus;aoubri;tirouair;partatyé;hi;duos;pourtious;égalas;pot;dios;après;ét;maou;ané;dét;bilatyé;én;hèn;fier;séncé;disé;adiéou;à;persouna;qué;trabersé;plas;lannas;bos;ribièras;én;uo;grana;bila;oun;despénsé;tout;ét sué;arién;cap;caouqués;més;bénou;éras suos;à;bieilla;héma;enta;esta;baïlet
Hautes-Pyrénées;Canton d'Arreau;Ancizan;0.337579113747344;42.8735482220552;u;hommé;n;ôyéoué;NA;qué;dus;hills;ét;més;jouén;qué;digou;à;sa;paï;téns;qué;siéy;ét mé;maistré;ét;aï;ø;NA;qué;caou;qué;pousqui;ônô;è;béygui;ø;pôïs;partatÿat;ét bosté;bé;è;da;ço;déoui;ôoué;o;moun;coumo;bouillés;ès;u;méchant;séras;punit;pus;aouriscou;tiouèr;partatÿa;hé;dués;pourcious;égalés;poc;diés;après;ét;méchant;ônô;dét;bilatÿé;én;hè;fier;sénsé;didé;adiéou;ô;arrés;qué;traouéssa;plô;lônés;bosqui;ribèrés;én;ouô;grônô;bilô;oun;déspénsa;toutés;érés sués;tariés;cap;caouqui;mésis;béné;érô suô;à;bieillô;hénnô;tô;èsté;baylet
Hautes-Pyrénées;Canton d'Arreau;Ardengost;0.4036033;42.9253408;u;homé;n;ayéoué;NA;qué;dus;hilhs;et;mes;jouen;qué;digou;ad;sué;pay;témps;qué;siey;moun;mestré;et;ayi;ø;aryent;qué;quaou;qué;pousqui;ana;è;beygui;dé;pays;partatyat;bosté;bé;è;dat;ço;déoui;aoué;oui;moun;coume;bouillés;es;u;méchant;seras;punit;puch;aourigou;tirouèr;partatya;NA;dués;pourtious;eygales;poc;diés;après;ét;méchant;ana;dét;bilatyé;en;hè;fier;sensé;disé;adiéou;à;arrés;qué;traouessa;pla;lanés;bosquis;arribièrés;en;ua;grane;bile;où;despensa;tout;et sué;aryent;bout;quaouqués;mésis;béné;érés sués;à;bieille;hénne;nta;esté;baylét
Hautes-Pyrénées;Canton d'Arreau;Arreau;0.3589842;42.9054627;u;hommé;n;ayéoué;NA;qué;dus;hills;ett;més;youén;qué;digou;à;sa;pay;ouro;qué;siéy;ett mié;maistré;é;aï;ø;NA;qué;quaou;qué;pousqui;ano;é;beygui;ø;païs;partatjhat;bosté;bé;é;dat;so;NA;aoué;oui;ma;coumo;bouillés;ès;u;méchont;séras;punit;pus;oouri;triouèr;partatjha;hé;dués;pourtious;égalés;poc;diés;après;ett;méchant;ano;det;bilatgé;én;hé;fièr;sénsé;didé;adiéou;à;narrés;qué;traouéssa;plo;lonnés;bosquis;arriéous;énto;ouo;grono;bilo;oun;déspénsa;tout;NA;diné;cap;quaouquis;mésis;béné;érés sués;à;bieillo;hénno;énto;ésté;baylet
Hautes-Pyrénées;Canton d'Arreau;Aspin-Aure;0.3400460295755393;42.93155909372447;u;homé;n;ayéoué;NA;qué;dus;hills;ét;més;youén;qué;digou;à;sa;paï;téns;qué;siéy;ét mié;maistré;è;ayi;ø;ariént;qué;quou;qué;pousqui;ano;è;béygui;ø;païs;partatyat;ét bosté;bé;è;da;so;NA;aoué;oui;ét mié;coumo;bouillés;ès;u;machant;sérass;punit;après;ourigou;tiouèr;partatya;hé;dués;poursious;égalos;pot;diés;après;ét;machant;aneu;dét;bilatyé;én;hè;fier;sénsé;didé;adiéou;à;narrés;qué;traouéssa;plo;lanos;bosqui;ribèros;én;ouo;grono;billo;oun;déspénsa;tout;ét sué;ariént;quab;quaouqués;mési;béné;érés sués;à;biéillo;hémno;énta;èsté;baylét
Hautes-Pyrénées;Canton d'Arreau;Aulon;0.2965416;42.8510852;u;homé;n;oyéoué;NA;qué;dus;hills;et;més;youen;qué;digou;à;so;pay;témps;qué;siéy;ét mé;mèstre;è;ayi;ø;ariént;qué;quaou;qué;pousqui;ano;et;béyé;ø;poïs;partatgeat;bosté;bé;et;dat;so;déoui;aoué;oui;moun;coumo;boulgués;ès;u;méchont;séras;punit;pus;aouriscou;tiouer;partatgè;hé;dués;pourtious;égalés;poc;diés;après;et;méchont;ono;dét;bilatgé;én;hè;fièr;sensé;didé;adiou;o;arés;qué;traouersè;plo;lonés;bosquis;ariéous;en;ouo;grano;bilo;oun;déspensé;tout;soun;arient;cap;quaouquis;mésis;béné;és sués;o;biéillo;hénno;ento;esté;boylet
Hautes-Pyrénées;Canton d'Arreau;Barrancoueu;0.3352611;42.9098157;u;hommé;n;oyéoué;NA;qué;dus;hills;et;més;youén;qué;digou;à;sa;pay;ténns;qué;siéy;ét mé;maistré;è;ayi;ø;NA;qué;câou;qué;pousqui;ono;è;béygui;ø;païs;partadhyat;ét bosté;bé;è;dat;so;NA;ayi;o;ét mé;coumo;bouillés;ès;u;michont;séras;punit;pus;oouri;tihouèr;partadhya;hé;dués;pourtious;égalés;poc;diés;après;ét;lèou;onè;dét;bilhadhyé;én;hè;fièr;sénsé;didé;arré;à;arré;qué;troouéssè;plo;lonés;bosquis;ribièrés;én;ouo;grono;bilho;oùn;déspénsè;toutés;érés sués;tariés;cap;caouquis;mésis;béné;érés sués;à;biéillo;hénno;énto;NA;boylét
Hautes-Pyrénées;Canton d'Arreau;Bazus-Aure;0.3497503;42.8555575;u;homé;n;ayéoué;NA;qué;dus;hills;et;més;jouen;NA;digou;à;sa;paÿ;tenx;qué;siey;moun;maistré;et;aï;ø;NA;qué;caou;qué;pousqui;ono;et;beygui;ø;païs;partatyat;bostis;bés;et;dat;so;NA;aoué;oui;et mé;couma;bouillés;ès;u;mechant;séras;punit;après;aouri;tirouer;partatja;hé;dués;pourtious;égalés;poc;diés;après;et;méchant;ano;dét;billatje;en;hè;fier;sencé;didé;adiéoun;à;narès;qué;trouessa;plo;landés;bosquis;rivièrés;en;ouo;grano;villo;oun;déspensa;toutés;érés sués;tariés;quap;caouésqués;mésis;béné;érés sués;à;bieillo;henno;ento;esté;baylet
Hautes-Pyrénées;Canton d'Arreau;Beyrède-Jumet;0.332321370977448;42.9557022516307;u;homé;n;ayéoué;NA;qué;dus;hills;ét;més;youén;qué;disgou;à;sa;pay;témps;qué;siéy;moun;mestré;è;aï;ø;NA;qué;caou;qué;pousqui;ana;è;béygui;ø;païs;partatyat;bosté;bé;è;dat;ço;NA;aï;oui;moun;coummo;boulgués;ès;u;machant;séras;punit;puch;aouriscoun;tiéouèr;partatyé;hé;dués;poursiéous;igalés;poc;diés;après;ét;machant;anè;dèt;billatyé;én;hè;fièr;sénsé;disé;adiéou;a;arrés;qué;traouéssè;pla;lanés;bosquis;arribèrés;én;gouo;grana;billa;NA;déspénsè;toutés;érés sués;tariés;quap;quaouqués;mésis;béné;érés sués;à;biéilla;hénna;ta;esté;baylét
Hautes-Pyrénées;Canton d'Arreau;Cadéac;0.3495071;42.8900189;u;hommé;n;ayéoué;NA;qué;dus;hills;ét;més;youén;qué;didou;à;sa;paï;téns;qué;siéy;ét mé;mèstré;è;aï;ø;NA;qué;caou;qué;pousqui;ano;è;béigui;ø;païs;partatiat;ét bosté;bé;è;dat;ço;déoui;aoué;oui;tmé;coumo;bouilhés;ès;u;michont;séras;punit;pus;aouri;tiouèr;partat;hé;dués;pourcious;égalés;poc;diés;après;ét;machont;anè;dét;bilatié;én;hè;fièr;sénsé;didé;adiéou;NA;arrés;qué;traouéssè;plo;londés;bosquis;arriéous;én;ouo;grono;bilo;oun;déspénsè;toutés;érés sués;tariés;cap;quaouquis;mésis;béné;érés sués;à;biéillo;hénno;to;èsté;baïlét
Hautes-Pyrénées;Canton d'Arreau;Camous;0.375632832618379;42.945179716629;ú;omé;n;ayéoué;NA;qué;dus;hills;ét;més;youén;qu;ditz;à;sa;pay;téntz;qué;siéy;ét mié;mèstré;è;aï;ø;ariént;qué;caou;qué;pousqui;ano;é;béygui;ø;païs;partatyat;bosté;bé;è;da;ço;déoui;aoué;oui;mié;coumo;bouléras;ès;ú;méchant;séras;punit;pus;aourigou;tirouèr;partatya;hé;dués;pourcious;égalés;poc;diés;après;ét;méchant;anè;dét;bilatyé;én;hazant;fièr;sénsé;dizé;adiéou;à;arrés;qué;traouéssa;plo;lanés;bosquis;arribèrés;enta;ouo;grano;bilo;oùn;déspénsa;tout;ét sué;ariént;cap;caouquis;mézis;béné;érés sués;à;biéllo;hénno;énta;èsté;baylét
Hautes-Pyrénées;Canton d'Arreau;Fréchet-Aure;0.3707441;42.9315967;u;omé;nou;aÿéoué;NA;qué;dus;hilhs;ét;més;ÿouén;qué;digou;à;sa;paÿ;téns;qué;siéÿ;ét mié;mèstré;è;aÿ;ø;NA;qué;caou;qué;pousqui;ana;è;béÿgui;ø;païs;partatyat;ét bosté;bé;è;dat;so;NA;aoué;oui;moun;coume;bouillés;ès;u;méchant;séras;punit;pus;aouriscou;tiouèr;partatyè;hé;dués;poursious;égalés;poc;diés;après;ét;méchant;anè;dét;bilatyé;én;hè;fièr;sénsé;didé;adiéou;à;arrés;qué;traouéssè;pla;lanés;bosquis;aribèrés;én;oua;grana;bila;oun;déspéntsè;tout;ét sué;dinè;cap;quaouquis;mézis;béné;érés sués;à;biéilla;hénna;énta;èsté;baÿlét
Hautes-Pyrénées;Canton d'Arreau;Gouaux;0.3618017;42.8649495;u;homé;n;ayéoué;NA;qué;dus;hils;hét;més;iouén;NA;digou;à;soun;NA;témps;qué;siéï;hét mé;maistré;hè;ohy;dé l;ariént;qué;quaou;qué;pousqui;ano;hè;véygui;ø;païs;partageat;bosté;bé;hè;da;so;NA;aoué;oui;moun;coumo;boularas;es;u;méchont;saras;punit;pus;haourïn;tiouèr;partagea;haourïn;dués;pourtious;égalés;poquis;diés;après;hét;méchont;ano;dé;bilagé;én;hè;fièr;sénsé;didé;adieou;à;pérsouno;qué;traouéssa;plo;landés;bouès;aribièrés;én;ouo;grono;bilo;ariént;déspénsa;tout;soun̈;ariént;cap;caouquis;médis;béné;NA;à;biéillo;hénno;hénto;hèsté;baylet
Hautes-Pyrénées;Canton d'Arreau;Grézian;0.3506103;42.8693571;u;omé;n;aïeoué;NA;qué;dus;hills;et;més;youen;qué;digou;à;sa;pay;tenns;qué;siéy;et mié;mèstré;è;ayi;ø;NA;qué;caou;qué;pousqui;ano;è;béygui;ø;païs;partatyat;ét bosté;bé;è;dat;so;NA;NA;oui;moun;coume;bouillés;ès;u;méchunt;séras;punit;pus;aouri;tiouèr;partatya;hé;dués;poursious;égalés;poc;diés;après;ét;méchunt;ano;dét;bilattyé;én;hè;fièr;sénsé;didé;adiéou;à;arrés;qué;traouéssa;plo;lanés;bosquis;néstés;én;ouo;grano;bilo;oun;déspénsa;toutés;NA;tariés;cap;caouqués;mézis;béné;NA;à;biéillo;hénno;enta;èsté;baylét
Hautes-Pyrénées;Canton d'Arreau;Guchen;0.3367797;42.8636403;u;homé;n;aouai;NA;que;dus;hills;et;més;jouen;NA;digou;à;sa;pay;tems;qué;siey;ét mié;maistré;et;ayi;ø;NA;qué;quaou;qué;pousqui;ana;et;beygui;ø;païs;partatyat;bosté;bé;et;da;ço;déoui;aoué;oui;mié;coumo;boullgués;ès;u;machant;séras;punit;après;aouriscou;tiouair;partatya;hé;dués;pourtious;igales;poc;diéz;après;ét;machant;ana;dét;bilatyé;en;hè;fier;sens;disé;adieou;à;dégus;qué;traouersa;pla;lanés;bosquis;arribières;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;béné;sas;à;bieillo;henno;éta;hesté;baylet
Hautes-Pyrénées;Canton d'Arreau;Ilhet;0.3828684;42.9637137;u;omé;nou;aouè;NA;qué;dus;hils;ét;més;youén;que;digou;a;sa;pay;téns;qué;siéy;ét mié;mèstré;è;ayi;ø;NA;qué;caou;qué;pousqui;ana;è;béygui;ø;pays;partatyat;ét bosté;NA;è;da;so;déoui;aouéyé;oui;ma;couma;boulgués;ès;u;machant;séras;punit;pus;aoubriscou;tiouèr;partadyè;i;dués;pourtious;igalés;pod;diés;après;ét;machan;anè;dét;bilatyé;én;hè;fièr;sénsé;disé;adiéou;a;arrés;qué;traouéssè;pla;lanés;bosquis;aygués;énta;ouo;grana;bila;NA;déspénou;tout;soun;dinè;cap;caouquis;mésis;béné;érés sués;a;biéilla;hénna;énta;èsté;baylét
Hautes-Pyrénées;Canton d'Arreau;Jézeau;0.3818562;42.9007368;u;hommé;n;ayéöué;NA;qué;dus;hils;et;més;jouén;NA;digou;à;sa;paï;témps;que;siéy;NA;mèstré;et;aï;ø;NA;qué;caou;qué;pousqui;anna;et;béygui;ø;pays;NA;NA;NA;NA;NA;NA;NA;NA;oui;moun;coumme;bouillés;ès;u;machant;seras;punit;pus;aouriscou;tiouèr;partatgea;hé;dués;pourtious;égalés;poc;diés;après;et;machant;anna;det;billatgé;en;hè;fièr;sensé;didé;adiéou;à;arrés;qué;traouéssa;pla;lannés;bosquis;arribèrés;en;oua;granne;bille;oun;déspensa;toutes;érés sués;tariés;cap;caouquis;mésis;béné;éré sués;à;bieille;hénne;enta;esté;baïlét
Hautes-Pyrénées;Canton d'Arreau;Lançon;0.3663249;42.8854662;u;omé;nou;oyéoué;NA;qué;dus;hills;ét;més;youén;qué;digou;o;so;pay;téns;qué;siéy;é mié;mèstré;è;aï;ø;NA;qué;caou;qué;pousqui;ono;è;béygui;ø;poïs;portoyat;ét bosté;bé;è;da;so;NA;ooué;oui;ét mié;coumo;bouillés;ès;u;mochont;séras;punit;pus;oouri;tiouèr;portoya;hé;dués;pourtious;égalés;poc;diés;oprès;ét;mochont;ono;dét;bilayé;én;hè;fièr;sensé;didé;odichat;o;orrés;qué;tròouéssa;plo;londés;bosqui;néstés;énto;ouo;grono;bilo;NA;déspénsa;toutés;érés sués;tariés;cap;caouqui;mési;béné;éro suo;o;biéillo;hénno;énto;èsté;boylét
Hautes-Pyrénées;Canton d'Arreau;Pailhac;0.36812;42.90765;u;hommé;n;aïeoué;NA;que;dus;hils;et;mes;jouén;qué;digou;à;sa;paï;téms;qué;siey;moun;maistre;NA;NA;ø;NA;qué;caou;qué;pousqu;ana;é;béyéy;ø;pays;partyat;bosté;bén;et;dat;ço;NA;abé;oui;ma;couma;bouillés;ès;ü;machan;séras;punit;après;aoubrigou;tirouer;partatyai;hé;duas;pourtious;égales;poc;dias;après;et;machan;anai;dét;bilatyé;én;hen;fier;sensé;dise;adiou;a;arrès;qué;traouersai;pla;lanés;boscs;arribères;en;oua;grana;bila;oun;déspénsai;tout;soun;arien;cap;caouqués;mési;béné;NA;à;bieilla;henna;énta;esté;baélét
Hautes-Pyrénées;Canton d'Arreau;Sarrancolin;0.3781702;42.9666696;u;omé;n;aouèoué;NA;qué;dus;hills;ét;més;jouén;qué;digou;à;sa;pay;téns;qué;sén;ét mié;mèstré;è;ayi;ø;NA;qué;quàou;qué;pousqui;àna;è;béygui;ø;paiyis;partadyàt;ét bosté;bé;è;da;ço;déoui;aoué;tho;ét mié;coumo;boulgués;ès;u;machant;séras;punit;pus;orb;tiouèr;partadyè;hé;dués;pourtiéoùs;égalés;poc;diés;après;ét;machant;anè;dét;biladyé;én;hè;fièr;sencé;dizé;adiéou;à;arrés;qué;traouésa;plo;lanés;bosquis;ribièrés;én;ouo;grano;bilo;oùn;déspéncè;tout;ét sué;dinè;cap;quaouqui;mési;béné;érés sués;a;bieillo;hénno;enta;èsté;baylét
Hautes-Pyrénées;Canton d'Aucun;Arbéost;-0.285969;42.9976603;u;homi;n;ayéba;NA;qué;dus;hills;et;més;youén;qué;digou;à;sou;paï;téms;qué;siaï;ét mé;mèsté;è;ayaï;ø;aryen;qué;caou;qué;pousquaï;ana;è;béygaï;ø;païs;partayat;ét bosté;bé;è;dat;so;débi;abé;oui;NA;couma;bouillés;és;u;machan;séras;punit;puch;aouri;tirouèr;partatyè;hi;duas;pourtious;igalas;poc;dias;après;ét;machan;anè;dét;bilatyé;én;hèn;fièr;séns;disé;adïou;à;pérsouna;qué;trabérsè;hor;lanes;boch;aïgas;én;ua;grana;bila;NA;déspénou;toud;ét so;aryen;cap;caouqués;més;béné;éras sos;à;biéilla;hénna;énta;sta;baïlét
Hautes-Pyrénées;Canton d'Aucun;Arcizans-Dessus;-0.1602772;42.9834794;ün;hommi;nou;ayé;NA;qué;dus;hys;ét;més;youen;qué;ditx;à;sou;pay;ténz;qué;siyé;moun;maistré;è;ayé;ø;aryen;qué;caoun;qué;pousqui;ana;è;béyé;ø;pays;partayat;ét bosté;bén;è;da;so;débé;ait;hô;maoun;couma;bouillas;dés;ün;maoun;séras;punit;puch;aoubri;tirouer;partayai;hi;duas;pourtious;égalas;poc;dias;après;ét;maoun;annai;dét;billayé;én;hè;fier;sincé;disé;adiou;à;persouna;qué;trabersai;pla;lannas;bos;arriouns;en;üa;grana;billa;oun;déspensai;tout;ét so;aryen;cap;caouqués;més;béné;éra sos;à;biella;henna;énta;NA;baylét
Hautes-Pyrénées;Canton d'Aucun;Arras-en-Lavedan;-0.1266788;42.9919305;u;hommi;nou;ayé;NA;qué;dus;his;et;més;youén;qué;digou;à;sou;pay;téns;qué;siey;et mé;mestré;è;ayey;ø;arién;qué;caou;qué;pousqué;ana;è;bé;ø;païs;partatyat;et bosté;bé;è;dat;NA;NA;NA;o;lou mé;coume;bouilles;dès;u;machant;séras;punit;puch;aoubri;tiouer;partatyè;hi;duas;poursious;igales;pocs;dies;après;NA;machant;NA;dét;bilatyé;én;hèn;fier;siensé;disé;adiou;a;arrés;qué;trabersè;sarrot;landes;bos;gabéts;én;ua;bère;bile;aoun;déspensè;tout;soun;arién;cap;caouqués;més;béné;NA;à;biéille;hénne;NA;NA;baylét
Hautes-Pyrénées;Canton d'Aucun;Arrens;-0.2147858;42.9562029;u;omi;nou;ayé;NA;qué;dus;his;et;més;youén;qué;dichou;à;sou;pay;téns;qui;sié;NA;mèstre;è;aye;ø;arien;qué;caou;que;pousque;ana;è;béyi;ø;pais;partadyat;et boste;bê;è;dat;so;NA;èy;o;lou me;couma;bouilhas;dés;NA;maou;seras;punit;puch;oubrin;tiréta;partadyè;hi;duas;partidas;parièras;pocs;dias;atdarrè;et;maou;ané;det;biladye;en;hèn;NA;sinsé;dize;adiou;a;arrés;que;trabésè;plâ;lanas;bos;arrious;ta;ûa;grana;bila;oun;despénou;tout;et so;arien;cap;quaouques;més;béné;NA;o;bieilla;hénna;NA;NA;NA
